step,mean_reward_agent_0,std_reward_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
162,0.6063281560496766,1.0259594210485905,16.508,7.237155242220531,0.5713891288600565,1.0183202408072596,16.508,7.237155242220531,0.967,0.953,0.033,0.047
163,0.5883081316880326,1.0155417092850647,16.554800000000004,7.251689248719924,0.6118366322682137,1.0078927835335045,16.554800000000004,7.251689248719924,0.959,0.959,0.041,0.041
164,0.5917772537538135,0.9909506587702507,16.597000000000005,7.259963567401708,0.5813199079222962,0.9917244494680176,16.597000000000005,7.259963567401708,0.964,0.963,0.036,0.037
165,0.5702704519146686,1.006722653255533,16.642400000000002,7.2681360911859745,0.6002236330786171,1.0092216797713573,16.642400000000002,7.2681360911859745,0.961,0.962,0.039,0.038
166,0.5982694637425209,0.9869259632443929,16.681200000000004,7.274308665433446,0.6136943964186714,1.0257404158575145,16.681200000000004,7.274308665433446,0.968,0.966,0.032,0.034
167,0.5408377742358816,1.0442752619660929,16.725800000000003,7.2902986468319755,0.5852457427929236,1.0138398753093687,16.725800000000003,7.2902986468319755,0.96,0.963,0.04,0.037
168,0.5982448108748416,1.0108797442513293,16.768,7.3049473646289975,0.6081028017417982,1.0536421924838777,16.768,7.3049473646289975,0.965,0.962,0.035,0.038
169,0.5935574013310964,1.0008576758931005,16.8136,7.323964434648774,0.6102089795971901,0.9830161248274808,16.8136,7.323964434648774,0.961,0.959,0.039,0.041
170,0.5760506722886533,1.0310273292676566,16.86,7.340882780701524,0.5939336192316502,1.0328185198187583,16.86,7.340882780701524,0.956,0.96,0.044,0.04
171,0.5860656525216157,0.9933794034252645,16.905800000000003,7.35635550799444,0.6095183589059477,0.979563735243209,16.905800000000003,7.35635550799444,0.964,0.957,0.036,0.043
172,0.552583275557043,1.0202305004666947,16.953000000000003,7.373459906990757,0.5619895045777807,1.0064296460331152,16.953000000000003,7.373459906990757,0.964,0.956,0.036,0.044
173,0.5981677344305815,1.0188506548514376,16.998000000000005,7.3894191923317045,0.6471204651831742,1.0251430759161528,16.998000000000005,7.3894191923317045,0.961,0.964,0.039,0.036
174,0.6053792891273836,1.0218779907757518,17.036800000000003,7.40499870087768,0.647010829914093,1.0027486338291467,17.036800000000003,7.40499870087768,0.961,0.973,0.039,0.027
175,0.5375630116767953,0.9602903242625028,17.078800000000005,7.4201314381889585,0.5586586671124357,0.995778260418022,17.078800000000005,7.4201314381889585,0.966,0.964,0.034,0.036
176,0.5695274026357444,1.0420747562965482,17.118800000000004,7.438874011569234,0.5928568092716475,1.0305098924849532,17.118800000000004,7.438874011569234,0.961,0.971,0.039,0.029
177,0.6011950438953098,1.0208928498046113,17.162000000000003,7.455607017540567,0.6130761215455713,1.0214281514121326,17.162000000000003,7.455607017540567,0.957,0.967,0.043,0.033
178,0.6004641714306838,1.0109556228068688,17.2056,7.467468690259112,0.6540845792640327,1.0204967791003356,17.2056,7.467468690259112,0.958,0.968,0.042,0.032
179,0.6023899298578573,1.0441211631687144,17.2434,7.477357584066723,0.5942360940755902,1.0171615061848969,17.2434,7.477357584066723,0.965,0.972,0.035,0.028
180,0.5611620864623371,1.0174215395660278,17.278800000000004,7.492115226022632,0.6213322152883586,0.9961273584412855,17.278800000000004,7.492115226022632,0.969,0.972,0.031,0.028
181,0.5930386166511052,0.9864650548200913,17.317800000000002,7.509498196284499,0.5883040181348577,0.9560948958296912,17.317800000000002,7.509498196284499,0.963,0.972,0.037,0.028
182,0.5732341546746859,1.0287586833394546,17.356200000000005,7.5198963796052505,0.5762398975913635,1.0461136121424268,17.356200000000005,7.5198963796052505,0.959,0.977,0.041,0.023
183,0.6897146433628943,1.0043046396692261,17.391600000000007,7.533451363087184,0.5835009371210299,1.0404154489240793,17.391600000000007,7.533451363087184,0.968,0.973,0.032,0.027
184,0.5542936035850154,1.0252985269640906,17.4308,7.545091872204085,0.5958921742928529,1.0325972422438934,17.4308,7.545091872204085,0.965,0.967,0.035,0.033
185,0.5868090118780456,0.9917502880276755,17.474200000000003,7.5576540248942425,0.6614107251036636,0.9971081013266713,17.474200000000003,7.5576540248942425,0.957,0.968,0.043,0.032
186,0.6117853932804532,1.0038851468491985,17.511200000000006,7.57024930633068,0.5892638128999014,1.003827146307654,17.511200000000006,7.57024930633068,0.96,0.977,0.04,0.023
187,0.6128549156434456,1.0162424357647764,17.5466,7.577608358842528,0.5977778656424241,0.9997318751173223,17.5466,7.577608358842528,0.963,0.978,0.037,0.022
188,0.6150447694580294,0.9995444716911718,17.580800000000004,7.583273129724404,0.637147114142708,1.0160417659792935,17.580800000000004,7.583273129724404,0.965,0.978,0.035,0.022
189,0.5992623304814008,1.0174427647586977,17.614800000000002,7.59176006997061,0.6276295022593045,0.985213463367087,17.614800000000002,7.59176006997061,0.966,0.976,0.034,0.024
190,0.5776361614604125,0.9739083427514137,17.650800000000004,7.605075894427363,0.5430203021824327,1.0148566585233398,17.650800000000004,7.605075894427363,0.961,0.979,0.039,0.021
191,0.5812319865667324,1.0312116540941458,17.683200000000003,7.614914166292365,0.5225805457922,0.9757199156060878,17.683200000000003,7.614914166292365,0.971,0.975,0.029,0.025
192,0.6121115783097171,0.9730550876473497,17.718400000000006,7.6286447970789775,0.5780046581702246,0.997814403968737,17.718400000000006,7.6286447970789775,0.966,0.974,0.034,0.026
193,0.5723003969975156,0.9883202673905989,17.7524,7.640893549840892,0.5803397226589324,0.9977441296108729,17.7524,7.640893549840892,0.971,0.971,0.029,0.029
194,0.6193180570758485,0.9658691174352234,17.791000000000004,7.657981391985761,0.6036880042717961,1.0408206164731715,17.791000000000004,7.657981391985761,0.964,0.969,0.036,0.031
195,0.5808340846802781,1.0160340973863822,17.825200000000006,7.666331910372793,0.600912117263681,0.9791625232387149,17.825200000000006,7.666331910372793,0.962,0.977,0.038,0.023
196,0.6267740971215036,1.0464118734423453,17.862200000000005,7.675092908883915,0.6136931348035752,1.0088538839880483,17.862200000000005,7.675092908883915,0.964,0.973,0.036,0.027
197,0.583123765089706,0.9761026994846541,17.899000000000008,7.6876419661688296,0.5957870299386022,0.9932213381742011,17.899000000000008,7.6876419661688296,0.962,0.974,0.038,0.026
198,0.5298047767902281,1.0213262756305155,17.935400000000005,7.704203193062872,0.5702682120020152,1.034284226799042,17.935400000000005,7.704203193062872,0.966,0.972,0.034,0.028
199,0.5737045626233575,1.0154956740813514,17.978200000000005,7.71301009723183,0.609656480274532,1.0411702010158108,17.978200000000005,7.71301009723183,0.955,0.971,0.045,0.029
200,0.5699295253356307,0.9918607299002603,18.014000000000003,7.722033669960275,0.5626266754144199,1.0508060518246323,18.014000000000003,7.722033669960275,0.965,0.974,0.035,0.026
201,0.5545127358458233,1.0168548817124428,18.0534,7.735238098468602,0.5613128189615596,1.0203353315848147,18.0534,7.735238098468602,0.965,0.968,0.035,0.032
202,0.5664375672567711,0.999083058588464,18.096200000000003,7.745542302511824,0.5492860374485938,1.0005913082481965,18.096200000000003,7.745542302511824,0.957,0.969,0.043,0.031
203,0.5568768103108973,1.0223323110034503,18.142200000000006,7.753237979063984,0.5793511691923028,0.9711069108747454,18.142200000000006,7.753237979063984,0.956,0.966,0.044,0.034
204,0.5200653806911448,1.0090324214714632,18.191000000000006,7.770078442332495,0.6595639149124544,1.0428210725924458,18.191000000000006,7.770078442332495,0.954,0.962,0.046,0.038
205,0.6130773269337525,1.009077329238076,18.232000000000006,7.786235033698904,0.5128210869904459,0.9854113630929449,18.232000000000006,7.786235033698904,0.964,0.965,0.036,0.035
206,0.5923053885939128,0.9766677137322386,18.268400000000007,7.800366750352202,0.5936218759303926,1.0183617676762173,18.268400000000007,7.800366750352202,0.968,0.966,0.032,0.034
207,0.6167824037469001,1.02383585582588,18.300200000000004,7.810649138195888,0.628682622280661,1.0132622563720906,18.300200000000004,7.810649138195888,0.969,0.974,0.031,0.026
208,0.5981027296935238,1.0854287391392043,18.331000000000003,7.822260478915297,0.6383501926702264,1.0332930172656658,18.331000000000003,7.822260478915297,0.972,0.974,0.028,0.026
209,0.5776792901572205,0.9810091960443403,18.3624,7.835051131932718,0.544099434464407,0.9696105523602131,18.3624,7.835051131932718,0.969,0.976,0.031,0.024
210,0.5560489455308427,1.0178361678032877,18.392600000000005,7.841157136545611,0.5888724894098566,0.9969139175334274,18.392600000000005,7.841157136545611,0.974,0.973,0.026,0.027
211,0.5794852817269257,0.9712792386102375,18.422000000000008,7.846578617461255,0.6134533555801934,1.028769293149248,18.422000000000008,7.846578617461255,0.972,0.975,0.028,0.025
212,0.5685882077023109,1.0038559536519969,18.459200000000003,7.855933767541589,0.5671477447652392,1.0310605750592685,18.459200000000003,7.855933767541589,0.969,0.965,0.031,0.035
213,0.5730197447765074,1.0115380121973143,18.488400000000006,7.866273923529499,0.6445577909530747,1.0233645010968635,18.488400000000006,7.866273923529499,0.973,0.977,0.027,0.023
214,0.5862470202759347,1.0153160548253262,18.527400000000004,7.876967007674983,0.6534223579297743,1.025021068850335,18.527400000000004,7.876967007674983,0.961,0.974,0.039,0.026
215,0.6244532897297974,0.9921036588404556,18.56800000000001,7.888838697805919,0.5970816361997783,1.012152006880247,18.56800000000001,7.888838697805919,0.967,0.964,0.033,0.036
216,0.6334011685869338,0.9995873384873308,18.602800000000006,7.90197394073153,0.5541737586142645,1.0010623760102126,18.602800000000006,7.90197394073153,0.973,0.969,0.027,0.031
217,0.6017567767524544,0.9818749227989546,18.639800000000005,7.915340546053605,0.622995609681763,0.9891669211006033,18.639800000000005,7.915340546053605,0.97,0.967,0.03,0.033
218,0.6042747910143063,1.0158981384748187,18.675200000000007,7.927240690177142,0.5730648272942039,1.0602891745964307,18.675200000000007,7.927240690177142,0.974,0.967,0.026,0.033
219,0.5919951948933467,1.0061765332873867,18.713000000000005,7.931990355516084,0.5541059615301256,1.045313639867069,18.713000000000005,7.931990355516084,0.967,0.97,0.033,0.03
220,0.5630877372659874,1.0198529932543083,18.7508,7.940547799742797,0.651450961709078,1.037869507533378,18.7508,7.940547799742797,0.967,0.97,0.033,0.03
221,0.6139718871239673,0.9893816294762714,18.785600000000006,7.948133909289663,0.5398507883132777,1.002629628378136,18.785600000000006,7.948133909289663,0.968,0.974,0.032,0.026
222,0.5809055223729562,1.021345652440001,18.818600000000007,7.963367003975152,0.5716454034334484,1.0298913900574844,18.818600000000007,7.963367003975152,0.975,0.97,0.025,0.03
223,0.644694100764994,1.0201564091138524,18.851400000000005,7.980413400319572,0.6194814703771171,1.0057020383583573,18.851400000000005,7.980413400319572,0.972,0.972,0.028,0.028
224,0.6279315995753704,1.004354949899612,18.886800000000008,7.996623397409696,0.6439640564583952,0.9901761277989382,18.886800000000008,7.996623397409696,0.974,0.967,0.026,0.033
225,0.579409109468964,0.9858515044231198,18.921600000000005,8.006967805605328,0.6512401719692805,1.028033387155522,18.921600000000005,8.006967805605328,0.971,0.971,0.029,0.029
226,0.5933335983845434,0.9790317850176957,18.947200000000006,8.013000197179592,0.5861442699394164,1.0703951883851277,18.947200000000006,8.013000197179592,0.975,0.981,0.025,0.019
227,0.6644999463341459,0.9829858534730926,18.977000000000007,8.03047638686524,0.622948612883369,0.9788046493696324,18.977000000000007,8.03047638686524,0.973,0.976,0.027,0.024
228,0.6280457833900623,0.9996470318143467,19.004000000000005,8.047517878203204,0.598006329058249,1.0419543150240929,19.004000000000005,8.047517878203204,0.977,0.978,0.023,0.022
229,0.5886224894433095,1.0467047930527098,19.031600000000005,8.053866241749995,0.6487866606990274,1.0087494368886885,19.031600000000005,8.053866241749995,0.977,0.977,0.023,0.023
230,0.6239424017788225,1.04001218489278,19.060800000000004,8.060827709360881,0.6253196641210184,1.0402720698419912,19.060800000000004,8.060827709360881,0.974,0.976,0.026,0.024
231,0.5480479666343006,1.0015537688329315,19.091200000000004,8.07248180920838,0.5687381638486866,1.0480699297999865,19.091200000000004,8.07248180920838,0.977,0.971,0.023,0.029
232,0.6114711525276076,0.9999408568920977,19.118000000000006,8.084359962297585,0.5665221900836226,1.0280305514162162,19.118000000000006,8.084359962297585,0.978,0.976,0.022,0.024
233,0.6465611450728254,1.0003606441587507,19.143600000000006,8.091176616537313,0.5966210239057079,0.9873033985413646,19.143600000000006,8.091176616537313,0.978,0.978,0.022,0.022
234,0.6301489987791687,0.9752311180528037,19.167400000000008,8.105095757608307,0.552195090937575,1.0113074545116214,19.167400000000008,8.105095757608307,0.98,0.979,0.02,0.021
235,0.6067487751596838,0.9928529476045478,19.190600000000007,8.116656432300198,0.5854498933091324,0.9981661257855348,19.190600000000007,8.116656432300198,0.983,0.977,0.017,0.023
236,0.6413113024925877,1.0169352481506244,19.222200000000004,8.126954359414121,0.5374207591097493,1.0051112279219854,19.222200000000004,8.126954359414121,0.972,0.974,0.028,0.026
237,0.5673788142980001,1.0352351247966802,19.252600000000005,8.136952331186425,0.6093884981835032,0.9746932377507405,19.252600000000005,8.136952331186425,0.973,0.975,0.027,0.025
238,0.5426965276193421,1.0111732550972785,19.283600000000007,8.147847018691515,0.6055271074559492,1.038306687966638,19.283600000000007,8.147847018691515,0.979,0.968,0.021,0.032
239,0.5902604244493118,0.9741803201035465,19.314800000000005,8.155460806110234,0.5350243239793628,0.9999974172699347,19.314800000000005,8.155460806110234,0.976,0.972,0.024,0.028
240,0.5498369281069656,0.9715991121057092,19.343600000000006,8.160006068625206,0.5629347949718269,0.964734784533091,19.343600000000006,8.160006068625206,0.977,0.975,0.023,0.025
241,0.6304914649479867,0.9818697430951472,19.372400000000006,8.16565234626115,0.5902656398928541,1.0430480120827108,19.372400000000006,8.16565234626115,0.974,0.978,0.026,0.022
242,0.5930998619859809,1.012122526042844,19.396400000000003,8.171383422652507,0.5946157031187503,0.9804555290989517,19.396400000000003,8.171383422652507,0.982,0.978,0.018,0.022
243,0.5504462229591138,1.037786943207545,19.424600000000005,8.18557235872973,0.5731860106934615,1.0214649710789612,19.424600000000005,8.18557235872973,0.975,0.978,0.025,0.022
244,0.631705573489442,1.0312233193869778,19.457600000000006,8.191539674566693,0.580735654165404,1.0255881653276826,19.457600000000006,8.191539674566693,0.97,0.975,0.03,0.025
245,0.5652011078763491,0.9774330509909226,19.493600000000004,8.20739416867499,0.5734276699657543,1.020201566766321,19.493600000000004,8.20739416867499,0.97,0.97,0.03,0.03
246,0.6166403753913835,0.989551892854261,19.52820000000001,8.217396470902461,0.5941658836354725,1.0323665421096728,19.52820000000001,8.217396470902461,0.97,0.971,0.03,0.029
247,0.5964745297473535,1.0225490908708148,19.554600000000008,8.22564154580056,0.6426931792761615,1.0118632834821897,19.554600000000008,8.22564154580056,0.977,0.979,0.023,0.021
248,0.5907444692645631,1.0234724107695994,19.58440000000001,8.23141279732709,0.6383967808944087,1.0129271751009845,19.58440000000001,8.23141279732709,0.968,0.981,0.032,0.019
249,0.5648842615895595,0.9625791892694239,19.616200000000006,8.238967020203456,0.6181027107255589,0.9991307987430929,19.616200000000006,8.238967020203456,0.967,0.98,0.033,0.02
250,0.5929242610035942,0.9873801526270634,19.643200000000004,8.244089625907776,0.6053763458002152,1.0074122287328575,19.643200000000004,8.244089625907776,0.975,0.98,0.025,0.02
251,0.5827594460568798,1.0056775404050635,19.67480000000001,8.25316938878636,0.5675488490613959,1.0217748175807795,19.67480000000001,8.25316938878636,0.969,0.977,0.031,0.023
252,0.613985013517116,0.9820895756328424,19.706600000000005,8.26398187558517,0.554964335421844,0.9659769118666485,19.706600000000005,8.26398187558517,0.965,0.978,0.035,0.022
253,0.5800441130007831,1.0426064943558602,19.74620000000001,8.283493560086843,0.5598854046904899,0.9798268345394503,19.74620000000001,8.283493560086843,0.96,0.974,0.04,0.026
254,0.5691421589345858,1.014192843597989,19.785800000000005,8.301845479169087,0.5851268219933919,1.0078165134402446,19.785800000000005,8.301845479169087,0.964,0.97,0.036,0.03
255,0.5782388308409432,0.9978829841714156,19.818200000000008,8.314663478457815,0.6555253308554013,1.036648939818218,19.818200000000008,8.314663478457815,0.97,0.976,0.03,0.024
256,0.5466496517221863,1.0002971830801801,19.85540000000001,8.323471081225682,0.5669690577934757,0.983431798507695,19.85540000000001,8.323471081225682,0.968,0.97,0.032,0.03
257,0.5167771172188043,1.019604302686438,19.892600000000005,8.338740027126413,0.6029683182010778,1.0163438353060157,19.892600000000005,8.338740027126413,0.969,0.969,0.031,0.031
258,0.5764923771436626,1.0240715942212493,19.929400000000008,8.358775965415045,0.6100993917337327,1.0237364779918876,19.929400000000008,8.358775965415045,0.967,0.969,0.033,0.031
259,0.5824070865285302,1.0158000246291754,19.965200000000003,8.372559283755487,0.618255640955687,0.9623988369130031,19.965200000000003,8.372559283755487,0.967,0.972,0.033,0.028
260,0.5524324067193624,1.015959867555359,19.992200000000008,8.382251437412279,0.6593322649160284,1.0362884115569846,19.992200000000008,8.382251437412279,0.971,0.98,0.029,0.02
261,0.5905158485011257,1.015889301723127,20.02780000000001,8.400142091655368,0.6094612057671225,1.0393596392416848,20.02780000000001,8.400142091655368,0.966,0.972,0.034,0.028
262,0.5112232341449016,1.0001937555174698,20.062200000000004,8.4142124503723,0.5491620446937708,1.0169506747482042,20.062200000000004,8.4142124503723,0.97,0.97,0.03,0.03
263,0.5810190135145306,1.0192260662413832,20.090200000000006,8.427914567673325,0.5488711744178776,0.9961243678600382,20.090200000000006,8.427914567673325,0.979,0.973,0.021,0.027
264,0.6410489589569477,0.9997040720176579,20.122400000000006,8.444935656356432,0.5856455128829777,0.98203786730079,20.122400000000006,8.444935656356432,0.973,0.972,0.027,0.028
265,0.5874970079108847,0.990225461854045,20.147800000000007,8.456067357820668,0.5947972972957066,1.0241006137940516,20.147800000000007,8.456067357820668,0.977,0.978,0.023,0.022
266,0.5547768940275848,1.0025631200080198,20.176600000000004,8.467767854635614,0.5462804461727561,1.0150679859390455,20.176600000000004,8.467767854635614,0.974,0.974,0.026,0.026
267,0.6352936802695968,1.0037250569076301,20.20440000000001,8.480706376240143,0.6289457803062958,1.0155938403373606,20.20440000000001,8.480706376240143,0.976,0.975,0.024,0.025
268,0.6311723041230518,0.9940190479966172,20.234200000000005,8.490535340012444,0.6190052301111434,1.027026137000343,20.234200000000005,8.490535340012444,0.973,0.976,0.027,0.024
269,0.6118105605052719,0.9929169025761397,20.26360000000001,8.50290038986699,0.6135124901402191,1.0024945516727182,20.26360000000001,8.50290038986699,0.973,0.978,0.027,0.022
270,0.611806689044138,0.9948200292840419,20.286400000000008,8.518589967829197,0.565805542272542,0.9770020490409562,20.286400000000008,8.518589967829197,0.979,0.983,0.021,0.017
271,0.6261485983441963,1.0292421560675085,20.31020000000001,8.52353306792437,0.5818561522014073,1.0441935697206608,20.31020000000001,8.52353306792437,0.978,0.981,0.022,0.019
272,0.5988849756626966,0.9938354976284471,20.343200000000003,8.531633709905755,0.4937289126893231,1.0102126123342017,20.343200000000003,8.531633709905755,0.97,0.975,0.03,0.025
273,0.5852235157252339,0.9734184532742759,20.375600000000006,8.540293006683099,0.5977458075514087,0.9870664330130711,20.375600000000006,8.540293006683099,0.973,0.973,0.027,0.027
274,0.6026592466320436,1.0441739239626255,20.41160000000001,8.547244318492378,0.6384179530238381,0.9668507390061694,20.41160000000001,8.547244318492378,0.97,0.97,0.03,0.03
275,0.5541416889696286,0.9878553091748192,20.449400000000008,8.556307593816403,0.6045119189313011,1.0060959046682623,20.449400000000008,8.556307593816403,0.966,0.971,0.034,0.029
276,0.598187102774313,1.0111094064760646,20.48240000000001,8.568491713248035,0.5795425190534381,1.0074567950509281,20.48240000000001,8.568491713248035,0.97,0.975,0.03,0.025
277,0.5810303339793722,0.9982100101812563,20.51600000000001,8.586080828876481,0.5965603357576242,1.0039901080127533,20.51600000000001,8.586080828876481,0.965,0.979,0.035,0.021
278,0.5233582863234965,0.9797786683375901,20.54820000000001,8.603589760094344,0.619843457594707,1.0466991764723208,20.54820000000001,8.603589760094344,0.962,0.983,0.038,0.017
279,0.5950365861966076,0.9671288948884512,20.58060000000001,8.618787828923523,0.6151515091604325,0.9811302079500746,20.58060000000001,8.618787828923523,0.971,0.975,0.029,0.025
280,0.5383193551507264,0.9915889346774172,20.613000000000007,8.63922861139814,0.6112930696425883,0.9770789958373802,20.613000000000007,8.63922861139814,0.962,0.984,0.038,0.016
281,0.598531357367885,1.0320705553601774,20.64360000000001,8.65261226682441,0.588406005037091,1.0325158449630567,20.64360000000001,8.65261226682441,0.968,0.981,0.032,0.019
282,0.5713076689159046,0.9634929977166318,20.66940000000001,8.6649652994112,0.5612396317082066,0.9972824296126559,20.66940000000001,8.6649652994112,0.974,0.983,0.026,0.017
283,0.6431443459542061,1.017079035266269,20.69580000000001,8.676837117291084,0.5903313989538137,1.0401922537358383,20.69580000000001,8.676837117291084,0.974,0.982,0.026,0.018
284,0.5558552502447163,1.0088498816680807,20.72200000000001,8.693740046723288,0.5831182865773334,1.025681733418385,20.72200000000001,8.693740046723288,0.973,0.982,0.027,0.018
285,0.5680419080701364,0.9834118542325402,20.75000000000001,8.710677355981007,0.5441011813538825,0.9995020341998698,20.75000000000001,8.710677355981007,0.971,0.981,0.029,0.019
286,0.580831148958309,1.0009876332766061,20.781000000000006,8.722641744334124,0.5755142727155194,0.9864887315101307,20.781000000000006,8.722641744334124,0.971,0.976,0.029,0.024
287,0.5822741989240175,1.0397769356865585,20.80680000000001,8.729460107016942,0.5873119541777807,1.060352762105535,20.80680000000001,8.729460107016942,0.978,0.979,0.022,0.021
288,0.577369541274272,1.0046004089774305,20.829000000000008,8.736484361572465,0.614689786371368,0.9994136818761424,20.829000000000008,8.736484361572465,0.975,0.988,0.025,0.012
289,0.58815359204209,0.9946261390146903,20.85780000000001,8.745114016409406,0.6542775103671967,1.0118245405243849,20.85780000000001,8.745114016409406,0.969,0.983,0.031,0.017
290,0.5878087177113289,0.9715971573447665,20.88460000000001,8.746094147675308,0.5974894438183769,0.98962205716732,20.88460000000001,8.746094147675308,0.972,0.982,0.028,0.018
291,0.5256063331786812,0.9851448027734313,20.91100000000001,8.75587796854206,0.6026535491616696,0.9456873961513845,20.91100000000001,8.75587796854206,0.974,0.982,0.026,0.018
292,0.6454588606707254,1.060216900351915,20.940400000000007,8.768227177713877,0.5180211954528883,1.0186828270110189,20.940400000000007,8.768227177713877,0.973,0.978,0.027,0.022
293,0.5819470278322443,0.9755061333907282,20.96740000000001,8.773397132240182,0.596756731806543,0.996489826151762,20.96740000000001,8.773397132240182,0.979,0.976,0.021,0.024
294,0.653836728514555,1.0469688110179824,20.99740000000001,8.780457461886611,0.6539184410913703,1.0360883358054476,20.99740000000001,8.780457461886611,0.981,0.969,0.019,0.031
295,0.6316886837276636,1.0628010459298098,21.028000000000006,8.796763950453611,0.6058453456924828,1.0229037146391293,21.028000000000006,8.796763950453611,0.976,0.973,0.024,0.027
296,0.5895261138414903,1.03688431424764,21.056600000000007,8.806159006059353,0.6042964622483957,1.0099438963835539,21.056600000000007,8.806159006059353,0.976,0.975,0.024,0.025
297,0.5829633578016055,1.0646127794164024,21.08180000000001,8.811219482001357,0.620784927720482,1.0175964869682128,21.08180000000001,8.811219482001357,0.978,0.98,0.022,0.02
298,0.5685170435952772,1.005731199433411,21.107000000000006,8.819008504361488,0.5667209496537045,0.960726351066736,21.107000000000006,8.819008504361488,0.98,0.978,0.02,0.022
299,0.633940740619118,1.010166580595575,21.13220000000001,8.830456565772819,0.5894794361536272,1.0113094195447883,21.13220000000001,8.830456565772819,0.983,0.975,0.017,0.025
300,0.580976917227214,1.0260419849300335,21.15980000000001,8.842643493888028,0.6234019874659343,0.9871927668287473,21.15980000000001,8.842643493888028,0.98,0.974,0.02,0.026
301,0.6582679772679778,1.00409210044576,21.18320000000001,8.860214317949666,0.673642584175548,1.0055124343242785,21.18320000000001,8.860214317949666,0.982,0.979,0.018,0.021
302,0.5602387978203306,0.9984926034980995,21.20960000000001,8.878152276234074,0.5833759473478729,0.9958564095856958,21.20960000000001,8.878152276234074,0.976,0.98,0.024,0.02
303,0.5667399175604987,0.9950863324446368,21.23480000000001,8.88649250041884,0.5839978990265107,1.0122989164118346,21.23480000000001,8.88649250041884,0.977,0.981,0.023,0.019
304,0.6119193416933328,1.0064564011995982,21.254600000000014,8.897277046377745,0.6047387303406774,0.9805646261252636,21.254600000000014,8.897277046377745,0.984,0.983,0.016,0.017
305,0.619020895880627,1.037207093459228,21.28080000000001,8.907073108490817,0.5644813666385126,1.0190295169085546,21.28080000000001,8.907073108490817,0.984,0.971,0.016,0.029
306,0.631070804250333,0.9791572236840509,21.301200000000012,8.914190852791982,0.6352211773435945,0.9696474743247827,21.301200000000012,8.914190852791982,0.984,0.982,0.016,0.018
307,0.6433652491026296,1.00661965463228,21.32460000000001,8.920670089180534,0.6560451854008413,1.0180859133348936,21.32460000000001,8.920670089180534,0.981,0.98,0.019,0.02
308,0.5524010778030726,0.9952752791073891,21.34080000000001,8.926110875403703,0.6048389411564621,0.9853270801659937,21.34080000000001,8.926110875403703,0.988,0.985,0.012,0.015
309,0.5905287917088952,1.02338855380757,21.35880000000001,8.934677529715344,0.575563774605592,1.0573621070244352,21.35880000000001,8.934677529715344,0.988,0.982,0.012,0.018
310,0.5820402650031758,1.0226572918790535,21.379200000000008,8.950555701184161,0.6041653649449501,1.0326667375494103,21.379200000000008,8.950555701184161,0.988,0.978,0.012,0.022
311,0.6062031443861303,1.0359698581112233,21.40080000000001,8.964632695208447,0.5818138798452962,0.9904306622503297,21.40080000000001,8.964632695208447,0.984,0.98,0.016,0.02
312,0.5704795322193382,1.0127958756861515,21.42660000000001,8.977053661419223,0.6136352474960484,0.9950391958950824,21.42660000000001,8.977053661419223,0.977,0.98,0.023,0.02
313,0.5617898325352925,1.013369090975504,21.44700000000001,8.987417370969274,0.6169382976683141,0.9903185033634441,21.44700000000001,8.987417370969274,0.983,0.983,0.017,0.017
314,0.5437872796875303,0.9896561446307555,21.46500000000001,8.994352394697477,0.609888070439591,1.021826387090274,21.46500000000001,8.994352394697477,0.985,0.985,0.015,0.015
315,0.6062935601907585,1.0030911895454477,21.48540000000001,9.00648804140661,0.6031714231255921,1.0030936458131623,21.48540000000001,9.00648804140661,0.982,0.984,0.018,0.016
316,0.6122343595485232,1.0281533649062904,21.50340000000001,9.01177387865454,0.6254457979146271,0.9810189459058074,21.50340000000001,9.01177387865454,0.982,0.988,0.018,0.012
317,0.6604022199383915,1.0000260054808365,21.522400000000008,9.016410496422635,0.5298258228316022,0.9650906966711404,21.522400000000008,9.016410496422635,0.984,0.983,0.016,0.017
318,0.5768397097097672,0.988897954305261,21.540200000000013,9.024472503143897,0.6089352290099775,0.994843345901152,21.540200000000013,9.024472503143897,0.983,0.986,0.017,0.014
319,0.5882513020152538,0.9972061402412302,21.55680000000001,9.031720420827932,0.6116595730184351,1.0199646186692102,21.55680000000001,9.031720420827932,0.985,0.986,0.015,0.014
320,0.57307619126202,0.9956315111337289,21.577400000000008,9.038690681730417,0.6183096333174545,0.9969290268766224,21.577400000000008,9.038690681730417,0.982,0.981,0.018,0.019
321,0.6058626820345134,1.0050786486893475,21.59820000000001,9.048913567937328,0.5796401137276584,0.9774162128893935,21.59820000000001,9.048913567937328,0.983,0.981,0.017,0.019
322,0.6485333130159309,0.9843304216742332,21.61660000000001,9.061470324401016,0.5482489672549851,0.9804940692982518,21.61660000000001,9.061470324401016,0.983,0.985,0.017,0.015
323,0.6295820722212823,0.9585751925557338,21.635600000000014,9.068319173915324,0.5815088711268914,1.038710903844457,21.635600000000014,9.068319173915324,0.983,0.984,0.017,0.016
