step,mean_reward_agent_0,std_reward_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
165,0.5377191457356392,1.0334384968487973,16.396800000000002,7.045162152853554,0.6265861664451716,1.008986539238486,16.396800000000002,7.045162152853554,0.957,0.97,0.043,0.03
166,0.5816679453790664,0.9954444859262638,16.440600000000003,7.057120633799604,0.5786322090400522,0.9899658703254567,16.440600000000003,7.057120633799604,0.953,0.974,0.047,0.026
167,0.5144827792353445,0.9845526155478705,16.4874,7.074223719956849,0.603260813460315,1.021340884089604,16.4874,7.074223719956849,0.951,0.971,0.049,0.029
168,0.6174162379700515,1.0435476827899215,16.525800000000004,7.0877961567754,0.6268119115472373,1.0235532683859663,16.525800000000004,7.0877961567754,0.963,0.973,0.037,0.027
169,0.6222223085594007,1.0339465406528385,16.5648,7.099033804680755,0.6292341591374782,1.0021681001722902,16.5648,7.099033804680755,0.966,0.969,0.034,0.031
170,0.5860680573600886,0.978660108940405,16.5956,7.110655429705488,0.6371155009533807,1.0524402255830005,16.5956,7.110655429705488,0.97,0.976,0.03,0.024
171,0.5865494784694651,0.9475620657893724,16.6384,7.119306528026457,0.6411393570264595,1.0260550894431335,16.6384,7.119306528026457,0.95,0.976,0.05,0.024
172,0.63077706254132,0.9970390622066471,16.6686,7.130922383534974,0.5898780323453786,0.9863968661984418,16.6686,7.130922383534974,0.963,0.984,0.037,0.016
173,0.6252204413156144,1.0161096999860766,16.710600000000003,7.150141791601068,0.6067467254428285,0.9958847621062304,16.710600000000003,7.150141791601068,0.956,0.974,0.044,0.026
174,0.5469295106163774,1.0285589185163302,16.750600000000002,7.1733785373420895,0.609672546453886,1.014480873524165,16.750600000000002,7.1733785373420895,0.954,0.978,0.046,0.022
175,0.5663368976115025,1.0130115087313174,16.797200000000004,7.192389878197659,0.5708076265519663,1.0050903489604468,16.797200000000004,7.192389878197659,0.958,0.963,0.042,0.037
176,0.5530794474221175,1.0404310163782813,16.8394,7.210814630816697,0.5579857348790643,0.9602411732759838,16.8394,7.210814630816697,0.949,0.978,0.051,0.022
177,0.6219421421607852,1.0585351500352391,16.887800000000002,7.225854355022673,0.5949438639307321,0.9836783260429635,16.887800000000002,7.225854355022673,0.949,0.969,0.051,0.031
178,0.6132260107902375,0.9847497498948095,16.9236,7.234567232392006,0.5736046957387414,1.0220370782199764,16.9236,7.234567232392006,0.962,0.977,0.038,0.023
179,0.6003053305488035,1.0146789254369548,16.962600000000005,7.241430883464962,0.560046491657833,1.0317188556524934,16.962600000000005,7.241430883464962,0.97,0.965,0.03,0.035
180,0.6045531731167805,1.011736745992578,16.992400000000004,7.2487641870873505,0.5899955232580835,1.0021283401568695,16.992400000000004,7.2487641870873505,0.972,0.977,0.028,0.023
181,0.590390535753432,1.0132974738097198,17.0226,7.259884932972432,0.622882113092302,0.9861721492919889,17.0226,7.259884932972432,0.972,0.975,0.028,0.025
182,0.5406410830405182,0.99585483825791,17.0486,7.266333190819159,0.6117138148872944,0.9991325364378704,17.0486,7.266333190819159,0.974,0.98,0.026,0.02
183,0.6255411770520901,1.042814358374038,17.074800000000003,7.272842976443266,0.5219792906167783,0.984797916850375,17.074800000000003,7.272842976443266,0.976,0.979,0.024,0.021
184,0.5362610966964932,1.0110045087915276,17.1014,7.277312556156987,0.6008078694563135,1.0310673612599839,17.1014,7.277312556156987,0.977,0.976,0.023,0.024
185,0.5969432699876263,1.0014824416388677,17.129600000000003,7.284883241343003,0.5429906298769076,0.9986876504895823,17.129600000000003,7.284883241343003,0.973,0.98,0.027,0.02
186,0.688537666640772,1.0023304164065265,17.1644,7.297233218145089,0.5705269029939365,1.02341247133069,17.1644,7.297233218145089,0.973,0.969,0.027,0.031
187,0.5661669337354389,1.0324023678068126,17.187800000000003,7.307227323684418,0.5859992585028178,1.0094121574538655,17.187800000000003,7.307227323684418,0.982,0.979,0.018,0.021
188,0.5555180842994664,1.0294648037110665,17.213000000000005,7.322384242854246,0.5779872465954438,1.018487370874928,17.213000000000005,7.322384242854246,0.975,0.983,0.025,0.017
189,0.5654761505355325,0.960187613329158,17.248200000000004,7.336137727714778,0.6165584787864935,0.9959295933098394,17.248200000000004,7.336137727714778,0.964,0.976,0.036,0.024
190,0.6391118709277169,0.998813281970865,17.275800000000004,7.348080998464847,0.6451985417442343,1.0260585263861948,17.275800000000004,7.348080998464847,0.975,0.979,0.025,0.021
191,0.6067439395714798,1.001708951562197,17.3088,7.362211798094384,0.6580283988414721,1.0022903450691119,17.3088,7.362211798094384,0.972,0.973,0.028,0.027
192,0.5898014422170413,1.0146183452089785,17.341600000000003,7.370022350033963,0.5972023081134153,1.0197324442935507,17.341600000000003,7.370022350033963,0.966,0.978,0.034,0.022
193,0.5943611246031719,1.0210091642913213,17.3734,7.37908208654709,0.5702786219108692,1.0076808126624832,17.3734,7.37908208654709,0.968,0.979,0.032,0.021
194,0.6491978701814288,1.0421273378561327,17.401000000000007,7.39061830972214,0.5629092498775174,0.9987940723355891,17.401000000000007,7.39061830972214,0.974,0.98,0.026,0.02
195,0.5816626127408652,0.9969010161500454,17.430400000000002,7.400624016932637,0.5945389287936159,0.9916711258562835,17.430400000000002,7.400624016932637,0.972,0.979,0.028,0.021
196,0.5774537867088833,0.9678945752041564,17.4634,7.410372489962981,0.5912761290397657,1.0159957340439436,17.4634,7.410372489962981,0.968,0.977,0.032,0.023
197,0.6278601189076889,0.9902897697053687,17.4934,7.4155590780466545,0.548147118821409,0.9724504168059842,17.4934,7.4155590780466545,0.966,0.984,0.034,0.016
198,0.6490638613896959,1.022912204238357,17.521400000000003,7.413982872923309,0.5509175267238064,1.0323110293749524,17.521400000000003,7.413982872923309,0.97,0.982,0.03,0.018
199,0.6159838589556412,0.9753175925018351,17.552600000000005,7.415882499069154,0.6256444520979698,1.008759137661643,17.552600000000005,7.415882499069154,0.968,0.98,0.032,0.02
200,0.6340246208912017,1.012515791580698,17.584200000000003,7.4200990802010285,0.641943652762436,0.9709184686934352,17.584200000000003,7.4200990802010285,0.973,0.973,0.027,0.027
201,0.5571417956521952,1.0035012963820504,17.6138,7.427780931072224,0.6052140578143208,1.01534233207887,17.6138,7.427780931072224,0.968,0.98,0.032,0.02
202,0.6302057073254996,0.9946719272569324,17.641,7.437459176358561,0.6088457933829977,0.9902240239550038,17.641,7.437459176358561,0.969,0.983,0.031,0.017
203,0.5840610681070262,1.0101033889189845,17.671400000000002,7.448955768428227,0.6398180382333168,1.0313778644316494,17.671400000000002,7.448955768428227,0.96,0.988,0.04,0.012
204,0.6156193486037148,1.0412373753749067,17.7056,7.453646667236122,0.5939218378904451,1.0272172321803108,17.7056,7.453646667236122,0.969,0.974,0.031,0.026
205,0.6145435490752753,1.0003978804539715,17.733800000000002,7.464222502042672,0.5780543202478887,1.0057034374722733,17.733800000000002,7.464222502042672,0.969,0.984,0.031,0.016
206,0.5805204484039428,0.9756670124927199,17.763200000000005,7.476876738317956,0.5852894530215487,1.0025953827750043,17.763200000000005,7.476876738317956,0.967,0.98,0.033,0.02
207,0.5959181978771837,1.0390032032643064,17.794800000000002,7.496648114991136,0.585102039787556,1.0275629317429604,17.794800000000002,7.496648114991136,0.971,0.975,0.029,0.025
208,0.569183945517396,1.044141363307777,17.820000000000004,7.497423557462934,0.6819892603359278,1.003200484335915,17.820000000000004,7.497423557462934,0.977,0.981,0.023,0.019
209,0.5699628986591309,0.9916276729975768,17.8564,7.5160268120863005,0.5508317761757733,1.0155184511244566,17.8564,7.5160268120863005,0.965,0.973,0.035,0.027
210,0.5883338422463762,0.9966303603795683,17.885200000000005,7.532931763928315,0.6083186224216729,1.0281952288634666,17.885200000000005,7.532931763928315,0.973,0.979,0.027,0.021
211,0.6179986079032872,0.9847353441542651,17.918200000000006,7.548074506786493,0.6577988180062764,0.9727773558034675,17.918200000000006,7.548074506786493,0.966,0.979,0.034,0.021
212,0.5733850970867054,1.0159749674293332,17.944000000000003,7.558104524283861,0.5789228206398342,1.0047430708334386,17.944000000000003,7.558104524283861,0.97,0.987,0.03,0.013
213,0.5702590494265197,0.9815089176984173,17.976200000000006,7.571538387936771,0.6005624107114629,1.050602914524186,17.976200000000006,7.571538387936771,0.967,0.974,0.033,0.026
214,0.5851179496835357,0.952717879459794,18.003200000000003,7.578980786359084,0.5872189668794049,1.010284225974166,18.003200000000003,7.578980786359084,0.972,0.983,0.028,0.017
215,0.5697291542165385,1.0554738924054288,18.030200000000004,7.590257437004371,0.6098532529385543,0.9772613061783406,18.030200000000004,7.590257437004371,0.968,0.987,0.032,0.013
216,0.5524472834293122,1.0525298700944499,18.056600000000003,7.60154434572345,0.5694378255204579,1.015123390180313,18.056600000000003,7.60154434572345,0.971,0.985,0.029,0.015
217,0.5733713596432335,1.063108579262549,18.089000000000006,7.605747760739911,0.6084036873704792,1.017374362736988,18.089000000000006,7.605747760739911,0.974,0.972,0.026,0.028
218,0.5626644345705146,1.0436944844396796,18.120800000000003,7.613249461301013,0.6382519819910267,0.989075486714451,18.120800000000003,7.613249461301013,0.967,0.98,0.033,0.02
219,0.5856009070265131,0.925301248333057,18.152600000000007,7.614467364169353,0.6258532344378493,1.0001756432938422,18.152600000000007,7.614467364169353,0.967,0.98,0.033,0.02
220,0.5986433714187176,0.9800327899211884,18.184200000000004,7.624714444489063,0.5985348200028634,0.9890697211020812,18.184200000000004,7.624714444489063,0.964,0.982,0.036,0.018
221,0.5778243299758729,0.983228092155065,18.211000000000002,7.629935714014907,0.6096931996705856,0.9866704311652159,18.211000000000002,7.629935714014907,0.973,0.981,0.027,0.019
222,0.615045818954324,0.9901973536213492,18.237400000000004,7.640492211893169,0.6366901866688143,0.9911195120035057,18.237400000000004,7.640492211893169,0.974,0.982,0.026,0.018
223,0.5423891924002112,1.0130900111732575,18.26900000000001,7.655664504143332,0.5822327847827874,0.9887054665906291,18.26900000000001,7.655664504143332,0.972,0.974,0.028,0.026
224,0.5463180441446621,0.9897044907362592,18.301200000000005,7.673147891185219,0.5569917636971636,1.0243497212223887,18.301200000000005,7.673147891185219,0.964,0.981,0.036,0.019
225,0.6438595067157576,1.007136768863995,18.330400000000008,7.679825248011843,0.569619687092808,1.0356602323268878,18.330400000000008,7.679825248011843,0.971,0.979,0.029,0.021
226,0.6107649237296023,0.9809436238020981,18.36340000000001,7.6899298072219215,0.5820734831729342,1.0244856199451602,18.36340000000001,7.6899298072219215,0.971,0.974,0.029,0.026
227,0.6456863244557431,0.9961013312968693,18.390800000000002,7.692323144538337,0.6198389778777926,1.0153122297112034,18.390800000000002,7.692323144538337,0.974,0.979,0.026,0.021
228,0.5560200447783876,1.0237226647765796,18.415400000000005,7.7009897311969056,0.6938274816297321,1.0285072120959764,18.415400000000005,7.7009897311969056,0.971,0.988,0.029,0.012
229,0.5888081407678383,1.0207159405260233,18.444800000000004,7.712685197776464,0.5711040238459364,1.0196019325257404,18.444800000000004,7.712685197776464,0.97,0.981,0.03,0.019
230,0.5819057360930492,0.9769914870616735,18.4766,7.72152397134142,0.5955578862279034,1.0479937015548728,18.4766,7.72152397134142,0.969,0.978,0.031,0.022
231,0.6461810763878545,1.0137895373922612,18.513200000000005,7.734560476200323,0.5660239968938681,1.0232713156290314,18.513200000000005,7.734560476200323,0.969,0.97,0.031,0.03
232,0.5911414852518553,0.9901691667564191,18.542600000000007,7.7487770157619185,0.6154783625789167,1.002117747203732,18.542600000000007,7.7487770157619185,0.974,0.977,0.026,0.023
233,0.5285053077406653,1.034369285104443,18.565400000000004,7.7545627110753435,0.6569446664895889,1.040144264114156,18.565400000000004,7.7545627110753435,0.975,0.987,0.025,0.013
234,0.5498623303693772,1.0310687626184118,18.592400000000005,7.761851727519677,0.5587666128759506,0.9913293834635752,18.592400000000005,7.761851727519677,0.97,0.985,0.03,0.015
235,0.594414974026852,0.9853032522980919,18.622400000000006,7.76723234105947,0.6402703891295788,0.9884422984958577,18.622400000000006,7.76723234105947,0.97,0.98,0.03,0.02
236,0.5724024554268605,1.0327192962240186,18.650000000000006,7.7775407424198155,0.554641706780939,1.008304514277053,18.650000000000006,7.7775407424198155,0.969,0.985,0.031,0.015
237,0.5722268366428671,0.9961889273609852,18.678800000000003,7.786600706341644,0.6131196162030188,1.0049342135413015,18.678800000000003,7.786600706341644,0.965,0.987,0.035,0.013
238,0.6059359651174838,1.0178304288069704,18.712800000000005,7.799784366250146,0.5945846215520622,0.9879085637442347,18.712800000000005,7.799784366250146,0.972,0.97,0.028,0.03
239,0.5980224666147471,0.9945150365274585,18.748000000000008,7.816813673102372,0.6393573587754018,1.0190950262535483,18.748000000000008,7.816813673102372,0.964,0.976,0.036,0.024
240,0.6103045645293877,0.9686518867558442,18.775000000000006,7.826021658544025,0.6215350670036784,1.0130880104490885,18.775000000000006,7.826021658544025,0.972,0.983,0.028,0.017
241,0.5948946874725909,0.9826838331024785,18.803200000000004,7.83792764447339,0.6271341612979966,1.0017311053577689,18.803200000000004,7.83792764447339,0.969,0.984,0.031,0.016
242,0.5783765956678071,1.0418751437071554,18.83140000000001,7.84433133160502,0.582001148789417,1.0051537196970601,18.83140000000001,7.84433133160502,0.971,0.982,0.029,0.018
243,0.5997134390670862,1.0061947772969277,18.863200000000003,7.847726152204866,0.6000178168042203,1.0468977362489331,18.863200000000003,7.847726152204866,0.968,0.979,0.032,0.021
244,0.5505833124871271,1.0072027339495475,18.887200000000007,7.854740998912707,0.5742425039458663,1.0061617555780251,18.887200000000007,7.854740998912707,0.971,0.989,0.029,0.011
245,0.5428984025282128,1.0043323223332428,18.921200000000006,7.861869406190884,0.6178786910826277,0.9561356596017381,18.921200000000006,7.861869406190884,0.967,0.975,0.033,0.025
246,0.6172375382492908,1.0359846783966766,18.948600000000006,7.867927175565378,0.6108470834132235,0.950481671957492,18.948600000000006,7.867927175565378,0.967,0.986,0.033,0.014
247,0.5825243789740028,1.005576911299519,18.975600000000007,7.875366952720373,0.5893784577332815,0.9985288828307801,18.975600000000007,7.875366952720373,0.968,0.987,0.032,0.013
248,0.5496468044114531,1.0122725249209614,19.007200000000005,7.885771246999256,0.6673727547827517,0.9809921110993708,19.007200000000005,7.885771246999256,0.959,0.987,0.041,0.013
249,0.5915363165779163,1.0160957946830138,19.043000000000006,7.898270127059481,0.6284703815989416,0.9701219836250813,19.043000000000006,7.898270127059481,0.958,0.981,0.042,0.019
250,0.5961661106716837,0.9648828946257697,19.072600000000005,7.908798217175615,0.5834400238924504,1.0072855926925073,19.072600000000005,7.908798217175615,0.968,0.98,0.032,0.02
251,0.5953703180738429,1.028496589116841,19.101600000000005,7.914452440946259,0.5282196653471205,0.9913599527768561,19.101600000000005,7.914452440946259,0.968,0.981,0.032,0.019
252,0.57686456752241,0.9762035280867011,19.132600000000007,7.9266725200427075,0.6438567826045886,1.0131465000489932,19.132600000000007,7.9266725200427075,0.963,0.984,0.037,0.016
253,0.5869744203492726,1.0279371126990917,19.161400000000008,7.941928609601083,0.6286632234245912,0.9916683017212629,19.161400000000008,7.941928609601083,0.966,0.986,0.034,0.014
254,0.5576290119838899,1.0034720895583344,19.19300000000001,7.949258518880877,0.5984183204103276,1.031461003073804,19.19300000000001,7.949258518880877,0.961,0.985,0.039,0.015
255,0.5539054876690208,1.0140943410351961,19.219200000000004,7.9597004566755025,0.5506201978035826,0.9999289485748614,19.219200000000004,7.9597004566755025,0.966,0.989,0.034,0.011
256,0.5585491532107016,0.9798187960348423,19.25100000000001,7.96881917224881,0.5953955899911095,1.0400965525309835,19.25100000000001,7.96881917224881,0.965,0.982,0.035,0.018
257,0.5782915476252954,1.0416880809207725,19.28140000000001,7.971131289848399,0.59864040763448,1.0012428951256434,19.28140000000001,7.971131289848399,0.964,0.984,0.036,0.016
258,0.6113391433316785,1.0095167240747207,19.311400000000006,7.972951149982056,0.6557454611770998,0.995166287605466,19.311400000000006,7.972951149982056,0.968,0.982,0.032,0.018
259,0.5975307658988965,0.9738041260289355,19.342600000000004,7.9827579970834766,0.5608186468676086,1.00037703020313,19.342600000000004,7.9827579970834766,0.967,0.981,0.033,0.019
260,0.581727787311671,1.0235891801713668,19.36640000000001,7.9924658923263605,0.6133511995052962,1.0165738098440105,19.36640000000001,7.9924658923263605,0.977,0.982,0.023,0.018
261,0.6106743463213918,1.0250916323617407,19.39280000000001,8.00579466136874,0.610322913088473,0.9766938972814868,19.39280000000001,8.00579466136874,0.97,0.986,0.03,0.014
262,0.6486198062122114,1.0245406063427562,19.417200000000005,8.015391703466538,0.634036839677827,0.9848330056102765,19.417200000000005,8.015391703466538,0.977,0.981,0.023,0.019
263,0.569526244710014,1.0267872501304467,19.44240000000001,8.021837834312048,0.6246008146795565,1.0278020081479529,19.44240000000001,8.021837834312048,0.977,0.981,0.023,0.019
264,0.6197157867811143,1.0155170294376177,19.470600000000005,8.032201170289513,0.6001256357410811,1.0182256102760572,19.470600000000005,8.032201170289513,0.974,0.979,0.026,0.021
265,0.6048671346135719,0.9954431551230809,19.489800000000002,8.037356279274935,0.5993069832882579,1.002516054351036,19.489800000000002,8.037356279274935,0.98,0.988,0.02,0.012
266,0.6333715305395785,1.0079609794953799,19.509600000000006,8.048338203629381,0.5810258508634721,0.9830740735269466,19.509600000000006,8.048338203629381,0.982,0.985,0.018,0.015
267,0.572547787703849,0.9905999090373102,19.53120000000001,8.057284068468743,0.6700581646305936,1.0080975826408503,19.53120000000001,8.057284068468743,0.978,0.986,0.022,0.014
268,0.5754925252503613,0.9573240435548461,19.54960000000001,8.066529603243282,0.6261985543859849,1.0064873269062276,19.54960000000001,8.066529603243282,0.977,0.991,0.023,0.009
269,0.6192291074724813,0.9898561732638287,19.575400000000005,8.073898366960053,0.5906436477256263,0.9904913712089707,19.575400000000005,8.073898366960053,0.973,0.984,0.027,0.016
270,0.5894487934541804,0.9530392382595905,19.604200000000006,8.090044645117862,0.5520092911439558,1.0141042049166478,19.604200000000006,8.090044645117862,0.967,0.985,0.033,0.015
271,0.6298381575845392,1.0200037355902223,19.630600000000005,8.102541801188082,0.6363788693825756,1.0099137643764202,19.630600000000005,8.102541801188082,0.975,0.981,0.025,0.019
272,0.5764235700666528,1.008099857330578,19.659000000000006,8.10865210747139,0.5685966390598589,0.983231614169898,19.659000000000006,8.10865210747139,0.971,0.979,0.029,0.021
273,0.5730142270240057,0.9934205236713636,19.684800000000006,8.11802986937103,0.5482456701971852,1.0210879737936025,19.684800000000006,8.11802986937103,0.974,0.983,0.026,0.017
274,0.5836804434152063,0.9987673307338925,19.70880000000001,8.134828981607432,0.5975734295862309,0.9897431053123286,19.70880000000001,8.134828981607432,0.975,0.985,0.025,0.015
275,0.6379613805658441,0.9966879565890966,19.734600000000007,8.146228749550323,0.5707734986227263,1.0172427479167372,19.734600000000007,8.146228749550323,0.976,0.981,0.024,0.019
276,0.587451645460459,0.9938325959025688,19.759200000000007,8.154464750061786,0.5857275578543237,1.0420494525038693,19.759200000000007,8.154464750061786,0.979,0.98,0.021,0.02
277,0.6298868496068043,1.0026101546654662,19.785600000000006,8.168624892844585,0.5865359938905842,1.023059522645933,19.785600000000006,8.168624892844585,0.97,0.986,0.03,0.014
278,0.5741576380220866,0.9795778646047042,19.812600000000007,8.184074855473904,0.6206350336293538,1.0043758070024906,19.812600000000007,8.184074855473904,0.971,0.984,0.029,0.016
279,0.5684919013290646,1.0436191052827548,19.837600000000005,8.196561854826706,0.653796333822159,1.0313101512116474,19.837600000000005,8.196561854826706,0.969,0.988,0.031,0.012
280,0.6578945500300549,1.0043612806458357,19.85740000000001,8.20276204945628,0.6003605648079496,0.9786654807515479,19.85740000000001,8.20276204945628,0.979,0.988,0.021,0.012
281,0.5226404623829491,0.9835199572075398,19.879600000000007,8.207585749780517,0.6377036877774251,1.0105695183716974,19.879600000000007,8.207585749780517,0.978,0.985,0.022,0.015
282,0.5691641528139597,0.9480809711888161,19.904600000000006,8.218227232195531,0.5869224786862515,1.001553070158949,19.904600000000006,8.218227232195531,0.972,0.985,0.028,0.015
283,0.5993215576545095,0.9963546243516258,19.927600000000005,8.226719774004717,0.6072276727566199,0.9986512163141965,19.927600000000005,8.226719774004717,0.976,0.983,0.024,0.017
284,0.5666678903969741,1.0165868779848217,19.947800000000008,8.238239809570986,0.6767476670965745,0.9810589219158004,19.947800000000008,8.238239809570986,0.983,0.982,0.017,0.018
285,0.5355015765849658,1.0028555032104134,19.967000000000006,8.247626992050515,0.6191670995652188,0.988840987843767,19.967000000000006,8.247626992050515,0.98,0.988,0.02,0.012
286,0.6178321446509094,1.0164999964040398,19.984800000000007,8.255456920122606,0.6507265542879425,0.9939979304050226,19.984800000000007,8.255456920122606,0.978,0.991,0.022,0.009
287,0.6412656642291494,1.0002941662386253,20.010400000000004,8.262443454572033,0.601694693889252,0.9950682476213779,20.010400000000004,8.262443454572033,0.974,0.982,0.026,0.018
288,0.6019011026828027,1.0079235400861775,20.030600000000007,8.26333489821151,0.5737501217034906,0.9443098158306746,20.030600000000007,8.26333489821151,0.978,0.987,0.022,0.013
289,0.5941381821316688,0.999162504025398,20.057000000000006,8.268305207235654,0.6008644862514206,0.9715794250292565,20.057000000000006,8.268305207235654,0.969,0.987,0.031,0.013
290,0.5459400861029601,1.0236116664911241,20.081000000000007,8.270949099105872,0.556056235938247,0.9708433573435196,20.081000000000007,8.270949099105872,0.971,0.989,0.029,0.011
291,0.5448050378666969,1.0290335423954016,20.10380000000001,8.279235807730096,0.6031045297904536,1.0056610490819589,20.10380000000001,8.279235807730096,0.971,0.991,0.029,0.009
292,0.5696918193049139,0.9591343859896868,20.123000000000008,8.282132032272862,0.6365392637664329,0.9977486116693718,20.123000000000008,8.282132032272862,0.98,0.988,0.02,0.012
293,0.5979331987114883,0.9623197836939665,20.14400000000001,8.284480913129093,0.5676456666259785,1.001635422404758,20.14400000000001,8.284480913129093,0.978,0.987,0.022,0.013
294,0.5335506675591597,1.0127867772359,20.168600000000005,8.288542335055075,0.5855901907771777,1.015211615349871,20.168600000000005,8.288542335055075,0.971,0.988,0.029,0.012
295,0.5968311770994146,0.9835595489073512,20.192200000000007,8.295650617040247,0.6016177576930123,0.9956032256329223,20.192200000000007,8.295650617040247,0.973,0.985,0.027,0.015
296,0.5537754377664069,1.0321145008991721,20.215000000000007,8.301815162962871,0.613541296171378,0.9936290460349226,20.215000000000007,8.301815162962871,0.974,0.988,0.026,0.012
297,0.6125277304701687,0.9949327986826746,20.23640000000001,8.302642653998799,0.5976499058888685,0.9896245360545753,20.23640000000001,8.302642653998799,0.977,0.986,0.023,0.014
298,0.5682758180411598,1.0354023639169565,20.260400000000008,8.306173116423725,0.6232128796427848,0.9886660071182755,20.260400000000008,8.306173116423725,0.977,0.983,0.023,0.017
299,0.5719547442000914,1.0067957495493234,20.28840000000001,8.317837786348097,0.5998031810530587,0.9760575599416466,20.28840000000001,8.317837786348097,0.974,0.978,0.026,0.022
300,0.5834137382328097,1.0306263215466591,20.309400000000007,8.322801910414558,0.6712487072298815,1.0426696193340008,20.309400000000007,8.322801910414558,0.973,0.992,0.027,0.008
301,0.5039749456523995,1.0579501999938221,20.33280000000001,8.334931563006394,0.6842044881769584,1.0298553655847793,20.33280000000001,8.334931563006394,0.975,0.986,0.025,0.014
302,0.5625067674421473,1.0288435109796839,20.355600000000006,8.34426441575291,0.599372589582585,0.9753388965684127,20.355600000000006,8.34426441575291,0.973,0.989,0.027,0.011
303,0.5970798756562592,0.9982714618498273,20.38080000000001,8.357465606270853,0.6624815998909936,0.9956760919775346,20.38080000000001,8.357465606270853,0.974,0.984,0.026,0.016
304,0.5961571653795875,1.0105615387175493,20.400000000000006,8.362755526738793,0.611660428713627,0.9879162942948143,20.400000000000006,8.362755526738793,0.979,0.989,0.021,0.011
305,0.6363323609176139,1.0340874369417616,20.427800000000005,8.367871124724628,0.639622889222709,1.003412678033754,20.427800000000005,8.367871124724628,0.976,0.975,0.024,0.025
306,0.5900888774905825,1.0216951170291082,20.453000000000007,8.375733460420063,0.6035645021015662,0.9823702041160989,20.453000000000007,8.375733460420063,0.974,0.984,0.026,0.016
307,0.5385518552068159,0.9842461175465588,20.478200000000008,8.384256959325628,0.5433585466247006,0.9888054060878738,20.478200000000008,8.384256959325628,0.972,0.986,0.028,0.014
308,0.5872220155241075,0.9784467409622546,20.50220000000001,8.391466806226445,0.5837349023312552,1.024098846497506,20.50220000000001,8.391466806226445,0.975,0.985,0.025,0.015
309,0.6192191529455808,1.0301628667623866,20.526200000000006,8.40294433874224,0.5583303719521008,1.0216281150404045,20.526200000000006,8.40294433874224,0.977,0.983,0.023,0.017
310,0.6597050326612367,1.0021894602498085,20.549400000000006,8.413919398235297,0.5974036026622411,0.9850417841636617,20.549400000000006,8.413919398235297,0.977,0.983,0.023,0.017
311,0.5582061254928028,1.036136215871951,20.57280000000001,8.419438233041456,0.6140997098216915,1.0010976989576832,20.57280000000001,8.419438233041456,0.977,0.984,0.023,0.016
312,0.6255497713038606,1.0293200183911955,20.591400000000007,8.424186966111343,0.6029100059240062,0.9853860229270678,20.591400000000007,8.424186966111343,0.978,0.991,0.022,0.009
313,0.5902072961477477,1.0195328670818031,20.609400000000008,8.428914024950085,0.5698676642188842,1.0247108839928605,20.609400000000008,8.428914024950085,0.982,0.988,0.018,0.012
314,0.597116071293683,1.0346644118757644,20.634400000000007,8.435933655500158,0.6192873744032548,1.0277718268510592,20.634400000000007,8.435933655500158,0.971,0.986,0.029,0.014
315,0.5896941816527955,1.012124776639357,20.659600000000005,8.441182846023432,0.5966572178491528,0.996616172229308,20.659600000000005,8.441182846023432,0.972,0.986,0.028,0.014
316,0.6061787430433025,0.9832697244975549,20.68240000000001,8.450681051844297,0.5812879543342455,1.0080238333123384,20.68240000000001,8.450681051844297,0.973,0.989,0.027,0.011
317,0.5766390769487216,0.9831313638511525,20.70520000000001,8.458277186283283,0.5882568507451679,0.956080983246998,20.70520000000001,8.458277186283283,0.976,0.986,0.024,0.014
318,0.5901442998404648,1.018665341095923,20.72680000000001,8.463611626250358,0.6339380822766708,1.0123536018275168,20.72680000000001,8.463611626250358,0.978,0.986,0.022,0.014
319,0.6161913236615362,1.0377825478412033,20.750200000000007,8.47193720231685,0.5727895409572205,0.9904072756167797,20.750200000000007,8.47193720231685,0.975,0.986,0.025,0.014
320,0.5699000672838366,1.0106068248688653,20.77540000000001,8.482084345253838,0.6034850732228209,1.0133319801220146,20.77540000000001,8.482084345253838,0.971,0.987,0.029,0.013
321,0.627943085044697,0.9936738221611651,20.79560000000001,8.491151903010584,0.5580206597073182,0.9511435669344473,20.79560000000001,8.491151903010584,0.975,0.99,0.025,0.01
322,0.5442613128624618,0.9709916705255247,20.812400000000007,8.499153266061288,0.6217281241991607,1.0428924989315764,20.812400000000007,8.499153266061288,0.98,0.992,0.02,0.008
323,0.525375386869961,1.0430798970182433,20.833400000000008,8.502731586966641,0.5782886232243727,1.0058615194563192,20.833400000000008,8.502731586966641,0.98,0.985,0.02,0.015
324,0.5684976000525133,0.9877699171208345,20.85660000000001,8.511829206463217,0.6155707544593393,0.9971907945275523,20.85660000000001,8.511829206463217,0.972,0.988,0.028,0.012
325,0.5701508600990387,0.9764727072833893,20.877600000000005,8.518702849612742,0.5924926727140675,1.055877483846652,20.877600000000005,8.518702849612742,0.976,0.989,0.024,0.011
326,0.6505477539936068,0.9899389340725923,20.898000000000007,8.530345596750477,0.6109497605447493,1.0123006713000149,20.898000000000007,8.530345596750477,0.979,0.987,0.021,0.013
327,0.6056212173237827,1.005207871430451,20.92080000000001,8.5334850653177,0.5997749213326181,0.9967560487483146,20.92080000000001,8.5334850653177,0.974,0.988,0.026,0.012
